Name|Breeder|Vendor|Characteristics|Similar|Adaptation|Resistance|Parentage
Titane (XP 08170403)|Seminis-Asgrow.|Seminis-Asgrow.|type III for processing, high yields, high quality, large seed pod.|Hystyle.|northeastern U.S.|bacterial brown Spot, bean common mosaic.|open pollinated.
Toga|Harris Moran Seed Co. PVP 8400109.|Harris Moran Seed Co. PVP 8400109.|||||
Top Notch Golden Wax Improved|Rogers Brothers Co., Idaho. Falls, Idaho.||heavier yielder, more uniform setting of pods and better bush than Top Notch; pods 5', straight, golden yellow, stringless, free from hard shell.||wide. Rogers Brothers Catalog, 1959.|common, New York 15 virus.|Early Puregold x Top Notch Golden Wax.
Topcrop|USDA, Plant Ind. Sta., Beltsville, Maryland.||early, excellent yield, concentration of pod set, high quality.|Tendergreen.|wide. Canner, 25 March. 1950.|common bean mosaic, New York 15 virus, pod mottle virus.|United States 5 Refugee x Full Measure.
Topmost|Associated Seed Growers, New Haven, Connecticut.|Associated Seed Growers, New Haven, Connecticut.|white seeded, round podded, productive.|Topcrop.|wide. Asgrow Catalog 19. 1955.|common mosaic.|
Tornado (FMX60)|Dr. G. C. Emery.|Ferry-Morse.|French whole pack type with medium upright bush; holds good pod character under wide range of growing conditions.|Intenor. 1983.||bean virus 1A.|
Torrent (E2203)|Ferry-Morse Seed Co.|Ferry-Morse Seed Co.|open pollinated, processor or shipper type, longer, darker pods, improved plant habit compared with Avalanche.|Avalanche.|southern, eastern, midwestern United States. 1976.|New York 15.|
Towle|Dept. of Hort., University of New Hampshire, Durham, New Hampshire.|Billy Hepler Seed Co.|medium tall, pole type, with medium sized pods and large red shell bean, not too much color on pod.||northern New England. 1949.||New Hampshire heirloom stock.
Trend|Royal Sluis B.V. PVP 8000139.|Royal Sluis B.V. PVP 8000139.|||||
Triumph (116-0)|Northrup, King and Co.|Abbott and Cobb.|open pollinated, straight, thick, oval, medium dark green pod, with upright, very vigorous, dark green plant habit, white seed.|Sprite.|Florida. 1977.||
Trueblue (FM177)|Dr. G. Emery.|Ferry-Morse.|main season white seeded blue lake type with outstanding field holding ability, for canning and freezing.|BBL 92. PVP. 1988.||bean virus 1, bean virus 1A.|
Trugreen (Greenpod 60209)|Rogers Brothers Co.||white seeded pods, medium dark green, long, round, firm. High yielding.|Tender White.|wide, especially southern United States. 1951.|common mosaic, bean virus 1, New York 15.|hybrid origin involving Slendergreen, Idaho Refugee, Tendergreen, Sensation, Refugee, USDA B 2008.
Unidor|Seminis Vegetable Seeds. PVP 9600085.|Seminis Vegetable Seeds. PVP 9600085.|||||
United States 5 Refugee|USDA, Plant Ind. Sta., Beltsville, Maryland.||high yielding, mosaic resistant Refugee with light pods.|Idaho Refugee.|northern bean growing states. Circ. 500 USDA, Nov., 1938. 1937|common bean mosaic.|United States 1 x Corbett Refugee.
Vald'or|Harris Moran Seed Co. PVP 9600230.|Harris Moran Seed Co. PVP 9600230.|||||
Valgold (H73-13)|Gallatin Valley Seed Co.|Gallatin Valley Seed Co.|white seed, early, slender five and a half ' wax, low fiber pods, compact bush.|Earliwax.|general.|curly top, summer death.|
Valgreen (H21-1)|Gallatin Valley Seed Co., Twin Falls, Idaho.||slender dark green pods, erect bush, white seeded low in pod fiber, excellent canning and freezing type, adapted to machine harvest.||wide.|bean virus 1, New York 15, pod mottle virus.|
Valiant (H27-5-1-3)|Gallatin Valley Seed Co.|Gallatin Valley Seed Co.|white seed, long, slender, bright green, low fiber pods on a large bush, processor.|White-Seeded Tendercrop.|general.|common, New York 15, bean virus 1.|
Venture|Novartis Seeds, Inc.|Novartis Seeds, Inc.|early, 51 day, Blue Lake bush type, 14 cm long, round green pods.|||BCMV races 1 and NY 15. PVP 8600052.|
Verde (29A25BS-SVC 144)|Stokely-Van Camp.|Stokely-Van Camp.|medium green, round, straight stringless pods, light buff seed, tolerant to heat and moisture stresses, high yield and quality, medium maturity, vigorous upright bush for machine harvest.|Cascade.|midwestern, western United States. 1974.|New York 15, bean virus 1, curly top, common rust.|derived from combination of selected tester stocks by hybridization.
Vilbel||Vilmorin.|versatility in picking and high pod quality, a stringless filet type with quite collective productivity, high yielding, long pods 16-19 cm of a very consistent green.|Delinel. 1989.||Colletotrichum lindemuthianum, common bean mosaic.|
Vista (XPB 190)|Asgrow Seed Co.|Asgrow Seed Co.|open pollinated, dark green, high quality garden bean, for processing or fresh market, good germination characteristics.|Labrador.|all bean areas. PVP. 1987.|bean common mosaic virus.|
Vitagreen (GP 73-102)|Rogers Brothers Seed Co.|Rogers Brothers Seed Co.|open pollinated, high yield of medium to dark green round straight pods with very low fiber.|Early Gallatin.|wide. 1977.|common bean mosaic, Summer Death.|(USDA B 3125-5-2 x USDA 1343) x OSU 58.
Volare (XPB 154)|Asgrow Seed Co.|Asgrow Seed Co.|open pollinated, Bush Romano type with improved standability, colored seed.|Gina.|United States, Italy, Spain, United Kingdom. 1985.|bean common mosaic virus.|
Volunteer (EX 8104429)|Seminis-Asgrow.|Seminis-Asgrow.|Maintainer half runner, strong plant, unique.|State Half Runner.|eastern U.S.; fresh market.|rust.|open pollinated.
Wade (Phaseolus vulgaris)|Southeastern Vegetable Breeding Laboratory, United States Dept. of Agriculture, Charleston, South Carolina.||round straight, dark green pods, seed port wine color, pods wilt slowly, excellent shipper, freezer, canner.||wide. Seed World, 19 January, 1952.|common bean mosaic, pod mottle, New York 15.|Burpee's Tenderpod x B1187-1-6.
Wadex|Rogers Brothers Seed Co., Idaho Falls. Idaho.|Rogers Brothers Seed Co., Idaho Falls. Idaho.|four to five days earlier than Wades Bush, more uniform pod set, more productive, rounder pod.|Wade. Rogers Brothers Catalog, 1957.||common bean mosaic.|Wades Bush x [(Idaho Refugee x Landreth Stringless) x Landreth Stringless].
Warrior (XP 8104409)|Seminis Vegetable Seed.|Seminis Vegetable Seed.|whole pod, dual purpose bean with 13.5 cm long pod and a sieve size distribution of 25% size 1-3, 59% size 4, 9% size 5-6; dark pod color and enhanced performance reliability.|Labrador, Matador, Conquistador.|processing industry in North America. 2001.|BCMV, rust.|open pollinated.
Wax 216|Novartis Seeds, Inc. PVP 8800112.|Novartis Seeds, Inc. PVP 8800112.|||||
Wax Romano 82264|Novartis Seeds, Inc.|Novartis Seeds, Inc.|59 day, Wax/Romano bush bean, 16 cm flat yellow pods. PVP 9200135.||||Earliwax / Gallatin 50 /3/ Kinghorn Wax // Puregold Wax / Brittle Wax /4/ Mendoza.
White Seeded Canfreezer|Louisiana Agric. Expt. Sta., Baton Rouge.|Louisiana Agric. Expt. Sta., Baton Rouge.|Pencil Pod shape, white seed.|Canfreezer.|wide. La. Agric. Expt. Sta. Annual Report, 1954-55. 1956.|medium to rust.|Canfreezer x Blue Lake.
White Seeded Contender|Gallatin Valley Seed Co., Bozeman, Mont.|Gallatin Valley Seed Co., Bozeman, Mont.|white seeded and pods lack anthocyanin mottling.|Contender.|bean areas. 1957.|common bean mosaic.|selection from Contender.
White Seeded Gallatin 50 (17X-1-1)|Gallatin Valley Seed Co., Twin Falls, Idaho.|Gallatin Valley Seed Co., Twin Falls, Idaho.|white seeded, erect bush; pods dark, round, fleshy and stringless; borne high; low in pod wall fiber.|Gallatin 50.|wide. Gallatin Valley Seed Co., 8 May, 1963.|common bean mosaic, New York 15 virus.|(Tenderwhite x Tendercrop) x Gallatin 50.
White Seeded Provider (Code 128)|Charter Seed Co.|Charter Seed Co.|white seeded.|Provider. 1973.||bean virus 1.|complex, includes Provider.
White Seeded Tendercrop|New York Agric. Expt. Sta. (Geneva) and USDA Crops Res. Division, Beltsville, Maryland.||pods dark green, slender, straight, smooth long and long tip.|Tendercrop except white seeded.|all sections except deep southern United States. 1962.|common and New York 15 virus and pod mottle virus.|Tendercrop and Granda (World's Fair).
Win (XP B107)|Asgrow Seed Co.|Asgrow Seed Co.|open pollinated, early high yielding, good quality, slender podded green bean for processing.|Eagle. PVP# 8000120.||bean common mosaic virus, type, New York 15 strains.|
Wondergreen (64489)|Rogers Brothers Co.|Rogers Brothers Co.|Tendercrop type bush, concentrated set, cream seeded.|Tendercrop.|general. Rogers Brothers.|common bean virus, curly top.|USDA 1343 x Gallatin 50.
Wrangler (XPB203)|Asgrow.|Asgrow.|high yielding shipping, fresh market, bean with colored seed, attractive pods.|Podsquad. PVP. 1989.||common bean mosaic.|
Yakima (D-11)|Idaho Agric. Expt. Sta., Moscow and Washington Agric. Expt. Sta., Prosser.|||Tendercrop.|wide. 1966.|curly top, seed borne viruses.|3836 x 1831.
Yukon (XPB186)|Asgrow.|Asgrow.|large sieve wax bean.|Goldrush. PVP. 1987.||bean virus 1.|
Zeus (XP371)|Seminis Vegetable Seeds-Asgrow.|Seminis Vegetable Seeds-Asgrow.|extremely large yields with large sieve, length 5.2'.|Hystyle.|North America. ASTA Cultivar Listing. PVP 9900072.|BCMV, halo blight.|
Zodiac|Seminis Vegetable Seeds.|Seminis Vegetable Seeds.|56 days, 6-7' pod size, sieve size #3, medium green round pods. PVP 9600254.||||
