Name|Breeder|Vendor|Characteristics|Similar|Adaptation|Resistance|Parentage
Shooting Star (HMX 8343BS)|Harris Moran.|Harris Moran.|83 day bicolor Sh2 for fresh market use, mainly as a shipper type; ear averages 7.7 inches in length and 1.8 inches in diameter with a 14-18 row count; ear is slightly tapered; good resistance to all major diseases of commercial corn; similar to Twin Star, but with much improved ear quality.|Twin Star.|U.S. 2002.||F1 hybrid.
Shortie (432)|Northrup, King and Company.|Northrup, King and Company.|hybrid, full season plant 4.5' tall with 8-8.5', 16 row ear of good quality. 1972.||||
Showboat (Hy 58)|Seedway.|Seedway.|78 day maturity, bicolor, shrunken-2, plants mostly single stalked 6.5' tall, 16-20 rows, husk cover over end of ear tends to be less than 1', many flag leaves.|Dazzle.|||
Showcase (GSS 3845)|L.Hansen.|Rogers.|a mid-season shrunken-2 developed for fresh market and shipping; husk is dark green with numerous flag leaves; ear size is ideal for the proper crate count.|Florida Staysweet. 1988.||tolerance to rust and northern leaf blight.|
Showtime (XP186)|Agway.|Agway.|76 day maturity, bicolor type, heterozygous se, 8-8.5' ears with 18 straight kernel rows, dark green plants 6' tall.|Harmony.|||
Silver #9 (Hi bt comp3 y)|J. Brewbaker.|U. Hawaii.|white, bt1, conversion of Hawaiian Supersweet #9 (6 backcrosses). 1998.||||
Silver Beauty|Sweet Corn Genetic Service.|Sweet Corn Genetic Service.|unusually sweet and tender, white hybrid, good husk cover.|Golden Cross but white.|general. 1968.||
Silver Belle|Rogers Brothers Company.||92 day maturity, Evergreen class, white kernels, 18-20 rows. 1958.||||
Silver Bullet (FMX 164)|Ferry-Morse.|Ferry-Morse.|F1 hybrid, early white hybrid with maturity comparable to Goldcrest; plants vigorous red-tasseled; ears cylindrical to slightly tapered, husks dark green with good tip cover and long green flag leaves.|Spring White and Earliqueen.|United States. 1986.||
Silver Chief (XPH 2549W)|Asgrow.|Asgrow.|F1 hybrid, white kernels, very high quality, straight rowed, earlier than Silver Queen.|Silver Queen. 1980.||tolerance stewarts wilt and northern corn leaf blight.|
Silver Choice|Mesa Maize.|Burpee.|se, white, 75 days. 1994.||||
Silver Cross Bantam|Michael-Leonard Company.||80 day maturity, 1897 GDD, Golden Cross class, white kernels, 12 rows. 1940.||||
Silver Cross Evergreen|Michael-Leonard Company.||Cogent class, white kernels, 16 rows. 1962.||||
Silver Cross Sixteen|Michael-Leonard Company.||85 day maturity, 1985 GDD, Golden Cross class, white kernels, 16 rows. 1956.||||
Silver Cross Stowells|Michael-Leonard Company.||94 day maturity, 2238 GDD, Cogent class, white kernels, 16-14 rows. 1952.||||
Silver Dollar (HMX)|T.Natti.|Harris Moran.|white shrunken-2, 76 day maturity, strong seedling vigor and plant, thick stalk with lodging tolerance, attractive husk with short but adequate cover, 19 cm ears well filled easy to hand pick, sweet flavor with a tough pericarp.|Snow White.||tolerance to maize dwarf mosaic virus, stewarts wilt, northern corn leaf blight.|
Silver Gold|Parks Seed Farms.||92 day maturity, class, yellow and white kernels. 1952.||||
Silver King (S1227)|Sweet Corn Genetic Service.|Charter.|hybrid, white, large ears, high quality.|Silver Queen but earlier.|from the southern to the north central United States. 1973.|root lodging and dry weather stress.|
Silver Midget|Farmer Seed and Nursery Company, Faribault, Minnesota.|Farmer Seed and Nursery Company, Faribault, Minnesota.|very early, high quality, white.||northern United States. K.E. Relyea, Farmer Seed and Nursery. 1956.||Golden Midget x Selfed line. selected five generations.
Silver Queen|Rogers Brothers Company.||92 day maturity, Late Golden Cross class, white kernels, 14-18 rows. 1960.||||
Silver Sensation|Schlessman.|Schlessman.|hybrid, full season, extra sweet white kernel.|Silver Queen.|general, except Florida.||
Silver Streak (NCX2021)|Moran Seeds.|Moran Seeds.|F1 hybrid, while kernels. 12-10 rows, high eating quality, tender and sweet; 10 days earlier than Silver Queen.|Silver Queen.|northern and western United States. 1981.||
Silverado|Harris Moran.|Harris Moran.|78 days, se, white.||||
Silvercross Cogent|Seed Res. Specialists.||Cogent class, white kernels. 1962.||||
Silverette|Harris Moran.|Harris Moran.|79 days, se, white.||||
Silvergent|Michael-Leonard Company.||87 day maturity, 2068 GDD, Cogent class, white kernels, 16-18 rows. 1952.||||
Silverliner|Corneli.||84 day maturity, 2040 GDD, Golden Cross class, white kernels, 14-18 rows. 1947.||||
Silver-n-Gold|Rupp.|Crookham.|80 day maturity, homozygous se, bicolor type with 1.875 x 8.5' ear, excellent disease resistance. 1990.||||
Silvertreat (S1226)|Sweet Corn Genetic Service.|O. and G.|hybrid, white, cylindrical, good ear length for middle early market or processor.|Silver Beauty.|from the central to the northern United States. 1973.|tip blanking.|
Sixpak (SCH22510)|Illinois Foundation Seed.|Illinois Foundation Seed.|shrunken-2 yellow with good emergence and seedling vigor, plants are uniform and sturdy with good ear package especially long husk protection, ears are 6.5 x 2.0' and have blunt, well-filled tips.|||moderate to rust and northern corn leaf blight.|
Sixtypak|Asgrow.||88 day maturity, 1784 GDD, Golden Cross class, yellow kernels, 12-16 rows. 1956.||||
Skyline (JX 873)|Johnny's.|Johnny's.|early shrunken-2 gene, bicolor supersweet type, relative maturity 73 days, good cold emergence, 14 rows of yellow and white kernels, good flag leaves.|Paragon, Top Notch. 1988.|||
Slendergem (EXP MK9)|G.Oswald.|Seedway.|long slim ears, high eating quality, small cob.|Early Wonderful, Tendersweet. 1978.||no problems to date.|
Slendergreen (MK-9)|Seedway.|Seedway.|F1 hybrid, long slim ear, high eating quality, small cob, 76 day maturity.|Early Wonderful or Tendersweet.|wide. 1978.||
Sno-Pak (6654)|Northrup, King and Company.|Northrup, King and Company.|hybrid, white Cogent, slightly earlier than Illinois 13. 1969.||||
Snow Cap (XP702)|Long-Matheson.|Agway.|mid-season, 78 day maturity, white type with 7.5' long ears and 14-16 rows, good flag leaves and tight husk cover.|Silver Treat. 1980.|||
Snow Cap 84 (XP436)|G.Ruttencutter.|Agway.|78 day maturity, white with 7.5' ears and 14-16 rows, good flag leaves and tight husk cover, excellent cold tolerance gives the ability for seedling emergence from cold soils, moderate tolerance to stewarts wilt.|Snow Cap. 1984.|||
Snow King|Northrup King.||88 day maturity, Golden Cross class, white kernels, 16-20 rows. 1952.||||
Snow Queen EH|Musser.|Musser.|F1 hybrid, high sugar white kernels, long ear, 16-20 rows, bred for fresh market and home garden.||wide. 1980.||
Snow White|Harris Moran.|Harris Moran.|79 days, sh2, white.||||
Snowbelle (XPH 2562W)|Asgrow.|Asgrow.|F1 hybrid, very tender and sweet, 5-7 days earlier than Silver Queen.|Silver Queen.|wide. 1985.||
Snowdrift|Northrup King.||84 day maturity, Snow King class, white kernels, 16 rows. 1965.||||
Snowmass (WSS4186)|Rogers.|Rogers.|79 day maturity, white shrunken-2 with ears 1.8 x 8', and 16-18 rows.|Frontier, Even Sweeter, Pegasus.|||
Snowshoe (PS 6502 SEW)|Robson.|Robson.|early, se, white.||||
Snowstorm (UFW 8029)|B. Scully.|IFSI.|white, sh2, fresh-market hybrid. 2000.||||
Sockeye (FMX 516)|Ed Snyder.|Harris Moran.|80 day maturity; yellow Su processing type; 8 inch long ear with 18-20 rows and 1.9 to 2.0 inch diameter.||U.S. 2003.|Fusarium stalk rot.|F1 hybrid.
Somethin Else|Crookham.|Crookham.|earliest white supersweet hybrid available on the market; Spring White shrunken-2 type. 1989.||||
Southern Belle|Joseph Harris Company.||86 day maturity, Late Golden Cross class, yellow kernels, 12-16 rows. 1962.||||
Southern Cross|Vaughan's.||72 day maturity, Carmelcross class, yellow kernels, 12 rows. 1947.||||
Spancross 13.3|Connecticut Agric. Exp. Sta.||65 day maturity, C13 x C3 class, yellow kernels. 1946.||||
Sparkle Sweet|Stokes.|Stokes.|67 days, se, bicolor.||||
Spartan|Crookham.|Crookham.|early market hybrid with heterozygous sugary enhancer input; main characteristic is a large ear early with good eating quality.|Aztec. 1989.|||
Spectacular (CR SE 8504)|Callahan.|Crookham.|high yielding mid-season homozygous sugary enhancer with excellent eating quality and outstanding holding ability.|Miracle. 1987.|||
Spectrum (85-275)|Dr.Whitwood.|Musser.|mid-early maturity; homozygous; clean plant; good husk protection; 16-18 rows; cylindrical ear; use for local markets. 1989.||||
Speedy Sweet|Stokes.|Stokes.|63 days, se, bicolor.||||
Spirit (GH79-1901)|L.Hansen.|Rogers.|67 day maturity; yellow type; good vigor; strong plant; good eating quality; 1.875 x 7-8' ear with 14-16 rows.|Aztec. 1983.|||
Splendid (Cr8101)|Crookham Company.|Crookham Company.|F1 hybrid, large processing type car.|Jubilee and Stylepak.|wide. 1982.||Cr288 x Cr291.
Splendor|Crookham.|Crookham.|main season su1 processor.|Excellency. 1994.||common rust.|
Spring Bounty (Spring Gold 122B)|Joseph Harris Company.|Joseph Harris Company.|F1 hybrid, early, yellow, fresh market type.|Spring Cold.|northern United States. 1965.||
Spring Calico (XPH2547BC)|Asgrow.|Asgrow.|F1 hybrid, early, large, bicolored ears.|Harmony. 1980.||tolerance to one or more races of bacterial wilt, northern corn leaf blight, southern corn leaf blight, and maize dwarf mosaic virus.|
Spring Crystal (79WH26)|Seedway.|Seedway.|F1 hybrid, white kernels, very dark green husk, excellent flag leaves and tight husk; excellent quality for early maturity; 64 day maturity.|Spring White.|Canada, the Great Lakes, and the northeastern United States. 1983.||
Spring Gold|Joseph Harris Company.||67 day maturity, Spancross class, yellow kernels, 12-14 rows. 1961.||||
Spring Rush|Harris Moran.|Harris Moran.|59 days, se, yellow.||||
Spring White|Joseph Harris Company.|Joseph Harris Company.|hybrid, early, white kernel, short ears and stalk; fair to good quality.|White Dutch but earlier.|northeastern United States. 1971.||
Springsweet Super Sweet|Stokes.|Stokes.|82 days, sh2, yellow.||||
Sprint (GH2628)|Rogers.|Rogers.|73 days, su, yellow.||||
Sprite|Joseph Harris Company.|Joseph Harris Company.|hybrid, early, yellow and white kernel, good yield of attractive medium ears with good husk, short stalk with two to three suckers.|Spring Gold, Butter and Sugar.|northern United States. Joseph Harris Company Commercial Catalog, 1971.||
SRS 3373|Seed Res. Specialists.||Calumet class, yellow kernels. 1963.||||
SRS Cross|Seed Res. Specialists.||Golden Cross class, yellow kernels, 16 rows. 1962.||||
SS Jubilee (GSS 3376)|L.Hansen.|Rogers.|midseason, 82 day maturity, has the shrunken-2 gene, well suited for processing and fresh market.|Jubilee. 1988.|||
Stampede|Vaughan's.||68 day maturity, Spancross class, yellow kernels, 12-16 rows. 1951.||||
Starbrite 81 (Starbrite 81)|Crookham Company.|Crookham Company.|F1 hybrid, early type with purple midrib, leaf margin, and tassel with yellow anther.|Early Sunglow.|wide. 1982.||408V.413Z x ES.
Starburst|Market More.|Market More.|cold soil vigor; bicolor type; early maturity.|Topnotch. 1989.|||
Stardust (XP 107)|Agway.|Agway.|F1 hybrid, early, white kernels, excellent seedling vigor, ear 7.5' long, 14-16 rows.|Spring White.|northeastern United States. 1981.|tolerance to stewarts wilt.|
Starlet (MS-1)|Seedway.|Seedway.|F1 hybrid, large ear, 16-18 rows, narrow kernel, excellent quality with good husk cover and flag leaves; Northern Belle season.|Northern Bell.|United States. 1976.||
Stars-N-Stripes (Da25)|Seedway.|Seedway.|bicolor, early, single se.|DArtagnan. 1989.|||
Stars-N-Bars (81 H63 BG)|Seedway.|Seedway.|F1 hybrid, bicolored, early, large ear, excellent cold tolerance.|Early Crystal-N-Gold.|northern United States, the Great Lakes, and Canada. 1986.||
Staygold|Seed Res. Specialists.||88 day maturity, 2060 GDD, Aristogold Bantam class.||||
Sterling (Hyb. 78-2768)|Rogers Brothers.|Rogers Brothers.|F1 hybrid, full season type with a refined kernel, well suited for processing.|Silver Queen.|wide. 1981.||
Sterling Silver (E9501)|D.Jeffers.|Ferry-Morse.|white, 7-8' tall plants with 2-3 ear placement; ears cylindrical to slightly tapered, 8-8.5' long x 1.8' diameter, attractive dark green husk and flags, 16-20 rounded, narrow rows of kernels.|Silver Queen. 1983.||tolerance to blight in Florida.|
Stetson (XP 8414657)|Tara Jacoby.|Seminis-Asgrow.|nice kernel color and style, high yield potential, SH2 Gene, yellow kernel color.|Prime Plus.|Florida, midwestern and eastern U.S. 2000.|CCR.|F1 hybrid.
Streamliner|Corneli.||84 day maturity, 2043 GDD, Golden Cross class, yellow kernels, 12-16 rows. 1951.||||
Stylesweet (FMX 85)|D.Jeffers.|Ferry-Morse.|yellow tasseled full season shrunken-2 hybrid, long ear with good fill and narrow kernel, dark green husks with good flags.|Unique. 1988.||tolerance to head smut.|
Stylish (FMX 96)|D.Jeffers.|Ferry-Morse.|full season providing fancy narrow kernel of good quality.|||tolerance to head smut. 1988.|
Sucro (G.H. 76-3787)|Rogers Brothers.|Rogers Brothers.|F1 hybrid, full season shrunken2 gene hybrid with improved ear and husk characteristics; ear is 8.5-9' long, 1.875' in diameter, 16 rows of kernels.|Illini Extra Sweet.|wide. 1981.||
Sugar Ace (HMX 2350)|Harris Moran.|Harris Moran.|84 days, se, yellow. 1989.||||
Sugar and Gold|Eastern States Farmers' Ex.||74 day maturity, Spancross class, yellow and white kernels, 8-10 rows. 1943.||||
Sugar and Spice|Crookham Company.||F1 hybrid, a white and yellow Golden Cross Bantam. 1965.||||closed.
Sugar Buns|D.Galinat.|Mesa Maize.|earliest high quality homozygous sugary enhancer hybrid available.|Early King. 1989.|||
Sugar Cane (FMX 165)|D.Jeffers.|Ferry-Morse.|sweet gene or synergistic type, exceptionally long ears 9-11' on a vigorous 7-10' plant.|Sugar Loaf. 1988.|||
Sugar Crunch (AV 2561)|Sunseeds.|Sunseeds.|F1 hybrid, improved supersweet, sh2/sh2 su1/su1, 83 day maturity, white silks, 12-16 kernel rows; deep yellow kernels, well filled ears; tight husk cover and good flag leaves.|Florida Stay-sweet.||tolerance to common rust, Puccinia sorghi.|
Sugar Daddy (E3555A)|Ferry-Morse.||F1 hybrid, ears medium taper, 8' long, 16 rows, light silks; kernels medium yellow, good flavor, tender; maturity in Carmelcross season.||general. 1967.||Ferry-Morse inbreds.
Sugar Dots (755/74)|Ferry-Morse.|Ferry-Morse.|F1 hybrid, strong, medium tall, midseason bicolor hybrid with longer ear, narrower and deeper kernels and better quality than Butter and Sugar; holds field quality well.|Butter and Sugar. 1976.|||
Sugar Frost|Crookham Company.||F1 hybrid, early white corn, cold tolerant.||northern areas. 1966.||closed.
Sugar King|Northrup King.||78 day maturity, Carmelcross class, yellow kernels, 14-16 rows. 1958.||||
Sugar Loaf (3516)|Northrup, King and Company.|Northrup, King and Company.|F1 hybrid, main season, 14-18 rows, yellow hybrid; about 25 percent shrunken2, sh2 kernels.|Goldie.|corn belt. 1977.||
Sugar Prince Hybrid|Canada Dept. of Agric. Manitoba.||Golden Early Market class, yellow kernels. 1947.||||
Sugar Snow (40 x 315w)|D.Galinat.|Mesa Maize.|early se white type.|Sugar Buns. 1989.|||
Sugar Sweet|Illinois Foundation Seeds.|Illinois Foundation Seeds.|F1 hybrid, extra sweet shrunken2 type with 7.5-8' ears, 16-18 rows.|Illini Xtra Sweet.|wide. 1981.||
Sugar Time (4798)|Northrup, King and Company.|Northrup, King and Company.|84 day maturity, ears 8' long, 1.5' in diameter, 14-16 rows, very sweet flavor from shrunken2 gene.|Golden Cross.|wide. 1978.|rust.|
Sugar Treat (ARCO 5290)|Arco.|Arco.|F1 hybrid, sugary1 shrunken2, 82 day maturity, midwestern, better husk cover than Florida Staysweet.|Florida Staysweet.|southern United States, Japan, and Taiwan. 1985.|helminthosporium turcicum races 1 and 2.|
Sugarcross|Michael-Leonard Company.||79 day maturity, 1910 GDD, Golden Cross class, yellow kernels, 16 rows. 1956.||||
Sugarstar|Market More.|Market More.|bicolor, 20 row count.|Escalade. 1989.||Northern leaf blight.|
Sugartender|Seed Res. Specialists.||Tendercrisp class. 1964.||||
Summer Pearl|Stokes.|Stokes.|74 days, se, white.||||
Summer Sweet 7200 (ACX 823310)|Abbott and Cobb.|Abbott and Cobb.|F1 hybrid, shrunken2 gene type with good germination and vigor.|Florida Staysweet.|wide. 1982.|Ht.|
Summer Sweet 7600 (ACX 824411)|Abbott and Cobb.|Abbott and Cobb.|F1 hybrid, shrunken2 gene type with good germination and vigor, few days later maturing than Summer Sweet 7200.|Florida Staysweet.|wide. 1982.|Ht.|
Summer Sweet BC 7700 (ACS 824412)|Abbott and Cobb.|Abbott and Cobb.|F1 hybrid, shrunken2 gene bicolor with good germination and vigor.|Florida Staysweet.|wide. 1982.|Ht.|
Summertreat (CH 19)|Canada Dept. of Agr., Ottawa, Canada.|W. H. Person and Company, Montreal, Canada.|hybrid, average height 6.5', 12 row ear with wide, thick kernels of good color; tender and sweet.||Canada and northern United States. Can. J. Plant Sci. 49, 1969.||
Summit (4017 and 4832)|Northrup, King and Company, Minneapolis.|Northrup, King and Company, Minneapolis.|F1 hybrid, main season, white silk, yellow kernel, 16-18 rows.|NK195. 1965.|||closed.
Summit (FMX 413)|Duane Jeffers.|Harris Moran Seed Co.|white, sh2.|||common rust.|
Sun And Stars|Seminis.|W. Atlee Burpee and Co.|sh2, bicolor, 80 days. 1999.||||
Sun Sweet (XPO71)|Agway.|Agway.|F1 hybrid, 85 day yellow sweet corn with 7.5-8' ears and 16 rows of kernels; heterozygous.||northern United States. 1986.|stewarts wilt.|
Sun Volt HMX 3360S)|Thomas Natti.|Harris Moran Seed Co.|yellow SH2 shipping type, 80 day relative maturity, good husk appearance with fancy flags.|Bandit.|California, midwestern and northeastern U.S., Mexico. 2000.|MM, CCR, Rpld.|F1 hybrid.
Sunbeam (NCX 2024)|Harris Moran.|Harris Moran.|F1 hybrid, 82 day, yellow hybrid for processing and fresh market; ears 8.5', 20 row count, good tip fill and quality; refined kernel for excellent canned production.|Stylepak.|wide. 1985.||
Sunburst Improved (5862)|Northrup, King and Company.||F1 hybrid, matures in same season as Morning Sun, which it resembles; selected for tight husk; white silk, yellow kernels. 1967.||||closed.
Sundance (EB11)|Joseph Harris Company.|Joseph Harris Company.|F1 hybrid, short sturdy, second early, 71 day maturity, yellow, 12-16 rows, 7.5-8',; good quality.|Spring Gold, Earlibelle.|northern United States. 1972.||
Sundial (HMX 8395E)|T.Natti.|Harris Moran.|heterozygous yellow se processing hybrid; high row count (20-22 rows) with a processing kernel style.|Cornucopia, More.||common rust, maize dwarf mosaic virus, stewarts wilt, tolerance to northern corn leaf.|
Sunglow|Charter.||Spancross class, yellow kernels. 1960.||||
Sunnyvee|Ontario Dept. Ag. Hort Exp. Sta.||76 day maturity, Spancross class, yellow kernels, 12 rows. 1963.||||
Sunrise|Charter.||66 day maturity, Spancross class, yellow kernels, 12 rows. 1956.||||
Sunset (XP3086)|Todd Cutting.|SKS-Asgrow Brand.|se, bicolor, late maturity, 9' ears. 1997.||||
Sunshine State (5100)|Keystone.|Keystone.|hybrid, market type.|Iobelle.|midwestern and southern United States. 1968.|H. turcicum.|
Sunup|Joseph Harris Company.||65 day maturity, Spancross class, yellow kernels, 10-12 rows.||||
Super Chief (Code 559)|Charter Seed Company,|Charter Seed Company,|early hybrid, attractive, high quality ear.|Seneca Chief.|wide.||
Super Time (ACR 2330)|Abbott and Cobb.|Abbott and Cobb.|F1 hybrid, supersweet type with better germination and more vigorous plant type than original shrunken2 Supersweets.|Florida Staysweet.|wide. 1981.|Ht.|
Supergold|Sweet Corn Genetic Service.|O.and G.|fist early growth, thick stalk, long, edible period, high cutting percentage.|Jubilee.|northwest and northern corn belt. 1970.|smut.|
Surecrop|Joseph Harris Company.||86 day maturity, Late Golden Cross class, yellow kernels, 12-16 rows. 1959.||||
Suregold (HMX5375S)|T. Kunkel.|Harris Moran Seed Co.|83 day, sh2, yellow.||||
Suzette (Nun 8787)|Nunhems.|Nunhems.|shrunken-2 type, 85 days to harvest, yellow kernels, 16 rows, 20 cm long, suitable for fresh market and processing.|NS9000. 1992.|||
Sweet and Slim|Burpee.|Burpee.|ears are almost cobless; 0.75' cob diameter.||||
Sweet & Sweeter (020112)||Seminis Vegetable Seeds-Asgrow Brand.|82 days to maturity from planting to eating, ear length 8.0 inches; ear diameter 1.9 inches; row count is 20 to 22; color contrast (yellow/white) is good, very sweet.|Hollywood, Madonna.|U.S. home garden. 2002.||F1 hybrid.
Sweet Belle (XPH 2575)|Asgrow.|Asgrow.|F1 hybrid, an advanced shrunken2 sweet corn adapted for shipping, local market, canning, and freezing.|Florida Staysweet.|wide. 1985.||
Sweet BI and BI (Nun9027(88-4))|University of Wisconsin.|Nunhems.|shrunken-2 bicolor kernels, medium plant height, 9' ears, 16-18 row count, very good tip fill, good husk coverage, 76 days to maturity, fresh market and processing. 1992.||||
Sweet Cheeks (HMX5346E)|Ed Snyder.|Harris Moran Seed Co.|excellent eating quality, early maturity.||||
Sweet Comet (FMX 46)|D.Jeffers.|Ferry-Morse.|early yellow sweet genes type with potential fresh market and processing use; dark green husk, medium long flags, good tip cover, 8.5 x 2' ears, 14-20 count rows, medium narrow, medium deep kernels.|Honeycomb, Sugarloaf. 1987.||tolerance to head smut.|
Sweet Dawn|Harris Moran.|Harris Moran.|64 days, se, yellow.||||
Sweet Desire|Stokes.|Stokes.|69 days, sh2, yellow.||||
Sweet Dreams|Stokes.|Stokes.|77 days, sh2, yellow.||||
Sweet Heart|Stokes.|Stokes.|65 days, sh2, bicolor.||||
Sweet Ice (HMX3356WES)|T.Natti.|Harris Moran.|74 day maturity, white, attractive dark green husk, 7' ear, 14-16 rows and good tip fill; 3 endosperm are on the ear and combine to give good flavor and sweetness.|Quick Silver-73W.||tolerance to stewarts wilt and smut.|
Sweet Magic (HMX 0368WS)|Harris Moran.|Harris Moran.|medium early maturity 74 day maturity, white shrunken-2 with a high row count 16-18, strong germination and seedling vigor, 5' plant height, 17.7 cm ear length, wide cob.|||medium tolerance to stewarts wilt. 1994.|
Sweet Rhythm (HMX 3354BES)|T.Natti.|Harris Moran.|70 day maturity, bicolor, dark green attractive husk, 7.5' ears, 16-18 rows, very good eating quality, has se and shrunken-2 endosperm on the ear, good seedling vigor.|Seneca Brave.||tolerance to stewarts wilt, common smut.|
Sweet Sal|Harris Moran.|Harris Moran.|80 days, su, bicolor.||||
Sweet Satin (HMX 5349 WES)|Thomas Natti.|Harris Moran Seed Co.|a sweetbreed hybrid, an SE crossed to sugary SH2, large ear, good eating quality with brilliant white kernels|Argent.|northeastern, eastern coastal, midwestern, U.S. and California. 2000.|MOM, Stewart's Wilt.|F1 hybrid.
Sweet Scarlet (EX8453657)|Todd Cutting.|Seminis-Asgrow Brand.|se, red pericarp, mid season. 1999.||||
Sweet Sixteen|Vaughan's.||85 day maturity, Golden Cross class, yellow kernels, 14-16 rows. 1957.||||
Sweet Start (HMX 5386)|Harris Moran. 1989.|Harris Moran. 1989.|||||
Sweet Success|University of Wisconsin.|Illinois Foundation Seed.|late maturity, bicolor, shrunken-2, robust plant.|||good polygenic resistance to common rust. 1987.|
Sweet Sue (YW619)|Joseph Harris Company.|Joseph Harris Company.|hybrid, midseason, yellow and white kernels of high quality, attractive husk and ear, good yield, fresh market type.|Butter and Sugar.|northern United States. Joseph Harris Company Catalog, 1972.||
Sweet Symphony (HMX2349BES)|T.Natti.|Harris Moran.|75 day maturity, bicolor, good husk cover, fair flag leaves, light green color, 7-7.5' ears, good tip fill, sometimes a small tassel tip, good sweetness and flavor with se and shrunken-2 kernels.|Harmony.||tolerance to common smut, stewarts wilt.|
Sweet Temptation (Dexp144)|Dessert.|Dessert.|F1 hybrid, early, sugary1 type.|Illini Xtra Sweet Early.|wide. 1979.||
Sweet Tenn (4L-001)|Keystone.|Keystone.|hybrid, yellow market and home garden.|||maize dwarf mosaic. 1970.|
Sweet Time|Otis S. Twilley.|Otis S. Twilley.|F1 hybrid, ultra high sugar content; 16 rows deep, yellow kernels, 84 day maturity, requires isolation, distinct cultivar.||wide. 1979.|Ht.|
Sweet Tooth (FMX 244)|D.Jeffers.|Ferry-Morse.|mid-season 82 day maturity, relative maturity with tapered ear and good fill; red tassels, dark green husks with medium flag, white shrunken-2 type.|How Sweet It Is. 1988.||tolerance to rust and head smut.|
Sweet Top (85-3161)|Dr.Whitwood.|Musser.|mid-season shrunken-2, dark green plants, excellent flags and protection, 14-18 row, 8-8.5' long cylindrical ear, use for local and processing markets. 1989.||||
Sweet Treat (FMX 24)|Ferry-Morse.|Ferry-Morse.|extra sweet with a cylindrical to slightly tapered, well-filled ear on a 5-6' plant, dark green husk and long flags, yellow medium-narrow kernels with excellent quality.|Candy Bar. 1984.|||
Sweetan Gold|Corneli.||83 day maturity, 1948 GDD, Golden Cross class, yellow kernels, 16-18 rows. 1948.||||
Sweetchex (AV 2523)|Sunseeds.|Sunseeds.|F1 hybrid, sugary1 shrunken2, su1/su1 sh2/Sh2, hybrid; 82 day maturity; white silks, bicolor with good husk cover and flag leaves.||wide.||
Sweeter Bi Far|Harris Moran.|Harris Moran.|79 days, sh2, bicolor.||||
Sweetie (AV 2519)|Sunseeds.|Sunseeds.|F1 hybrid, Improved supersweet, sh2/sh2 Su1/su1, hybrid in 82 day maturity; white silks; 14-18 kernel rows, yellow kernels.|||tolerance to common rust, Puccinia sorghi.|
Sweetpak (HMX 5393E)|Harris Moran.|Harris Moran.|heterozygous se processing sweetcorn hybrid, high row count 22-44, very tender pericarp, small kernel width.|Stylepak. 1991.|||
Table Delight|Sweet Corn Genetic Service.|O.and G.|hybrid, early, cold tolerant for early planting, straight row, nontapered long ear.|Golden Beauty.|northern United States.||
Table Treat (Hyb M344)|Seedway.|Seedway.|single stalked plant, upright leaf, homozygous se, bicolor kernels, 8' ear length, husks cover 1' beyond ear.|Lancelot. 1993.|||
Tablevee (VH735)|Hort. Expt. Sta., Simcoe, Ontario, Canada.|Stokes Seeds.|F1 hybrid, midseason, outstanding eating quality, more vigorous, fewer suckers and larger and longer than Tastyvee, 12-16 rows, yellow.|Tastyvee.|Ontario and the northeastern United States. 1979.||V679 x V576.
Tango|Crookham.|Crookham.|early maturing, processing type, sweetcorn hybrid with single gene resistance to leaf rust, good size ear and narrow-deep kernel, good field yields and plant recovery.|Bingo. 1992.||single gene resistance to common maize rust.|
Target (E2125)|Ferry-Morse.|Ferry-Morse.|F1 hybrid, vigorous dark green plant, almost suckerless, early main crop, ears borne high on plant, 8', medium taper, 18-20 rows, deep yellow kernels; processing type.||northern states.|Stewarts disease.|
Tartan||Johnny's.|84 days, sh2, bicolor.||||
Tastyvee|Vineland Exp. Sta., Ontario.||73 day maturity, Barbecue class, yellow kernels. 1964.||||
Telstar (XP690)|Agway.|Agway.|midseason, heterozygous se white type, low incidence of tillering, ears 7.7-8.2' long with 16-20 kernel rows, plant height 6-6.5'.|Snow Cap. 1990.|||
Tender Beauty|Charter.|Charter.|F1 hybrid, very tender, sweet, early midseason.|Golden Beauty.|main corn growing areas.||
Tender Delight (84-1360)|Dr.Whitwood.|Musser.|93 day maturity, dark green plant, ears 8.5', quality excellent, tender pericarp, very sweet, yellow, homozygous se, home garden and local markets. 1989.||||
Tender Sensation|Seed Res. Specialists.||Golden Sensation class, yellow kernels. 1964.||||
Tenderblonde|Michael-Leonard Company.||84 day maturity, 1977 GDD, Golden Cross class, yellow kernels, 16 rows. 1952.||||
Tenderchief|Michael-Leonard Company.||85 day maturity, 1998 GDD, Golden Cross class, yellow kernels, 16 rows. 1953.||||
Tenderchoice|Sweet Corn Genetic Service.|Charter.|hybrid, market or processing, very high natural flavor, long harvest period.|Jubilee and Tendermost.|northern half of the United States. 1971.|wind and high temperature.|
Tendercrisp|Michael-Leonard Company.||83 day maturity, 1939 GDD, Golden Cross class, yellow kernels, 18 rows. 1959.||||
Tenderfine|Seed Res. Specialists.||81 day maturity, 1965 GDD, Tendermost class, yellow kernels, 20-22 rows. 1960.||||
Tenderfreezer|Michael-Leonard Company.||83 day maturity, 1958 GDD, Golden Cross class, yellow kernels, 14-16 rows. 1950.||||
